watchers,stars,forks,commits,branches,releases,contributors,Python,NormWatchers,NormStars,NormForks,NormCommits,NormBranches,NormReleases,NormContributors,Popularity
289,4728,601,720,15,31,,0,0.008136771742,0.08960789073,-0.3251580056,2.216392968,-0.4851758168,0.4489118849,-0.5220158868,-0.07580444772
89,1867,148,797,17,15,21,0,-0.5726589967,-0.5722902259,-0.6339267219,2.536146106,-0.4772699982,0.004196157744,-0.2524263983,-0.5929586482
1020,18407,2983,419,6,10,42,0,2.130945305,3.254272112,1.298433787,0.966448884,-0.5207520005,-0.134777507,0.01716309028,2.227883735
126,2123,177,279,16,17,19,0,-0.4652117795,-0.5130641099,-0.6141600712,0.3850795425,-0.4812229075,0.05978562363,-0.2781015876,-0.5308119869
163,3515,255,384,24,8,25,0,-0.3577645624,-0.1910221042,-0.5609945969,0.8211065486,-0.4495996332,-0.1903669729,-0.2010760195,-0.3699270878
1542,24964,5871,3,103,30,51,0,3.646822261,4.771247278,3.266919555,-0.7610485879,-0.1373197986,0.4211171519,0.1327014425,3.894996365
250,4659,757,509,12,21,34,0,-0.1051184031,0.07364460165,-0.218827057,1.340186318,-0.4970345447,0.1709645554,-0.08553766726,-0.08343361947
344,5015,903,203,16,13,23,0,0.1678556081,0.1560059192,-0.1193121948,0.06947904279,-0.4812229075,-0.05139330815,-0.2267512089,0.06818311084
977,14964,3773,1,2,53,20,0,2.006074215,2.457727122,1.836904617,-0.7693538642,-0.5365636377,1.06039601,-0.2652639929,2.100235318
1507,26280,5186,1,529,8,40,0,3.545183002,5.075706531,2.800017633,-0.7693538642,1.546619563,-0.1903669729,-0.008512099108,3.806969055
244,4515,421,290,4,22,32,0,-0.1225422762,0.04032991141,-0.4478475618,0.4307585621,-0.5286578191,0.1987592884,-0.1112128566,-0.1766866422
138,2008,266,287,11,7,23,0,-0.4303640334,-0.5396695917,-0.5534969018,0.4183006477,-0.500987454,-0.2181617058,-0.2267512089,-0.507843509
160,2245,303,1,313,37,37,0,-0.3664764989,-0.484839164,-0.5282773819,-0.7693538642,0.6927911541,0.6156802825,-0.04702488318,-0.4598643483
459,4306,1591,14,537,2,0,0,0.5018131749,-0.008022659854,0.3496345532,-0.7153695682,1.578242837,-0.3571353705,-0.5220158868,0.2811416894
43,1770,219,82,1,0,6,0,-0.7062420234,-0.5947313714,-0.5855325081,-0.4329901738,-0.540516547,-0.4127248364,-0.4449903186,-0.628835301
233,3048,601,868,7,19,,0,-0.1544860434,-0.2990634955,-0.3251580056,2.830983415,-0.5167990912,0.1153750895,-0.5220158868,-0.2595691815
78,1656,344,201,4,0,5,0,-0.604602764,-0.6211055012,-0.5003314275,0.06117376648,-0.5286578191,-0.4127248364,-0.4578279133,-0.5753465642
253,2736,2069,306,7,8,23,0,-0.09640646658,-0.3712453243,0.6754434856,0.4972007726,-0.5167990912,-0.1903669729,-0.2267512089,0.06926389824
285,2193,1146,99,1,1,3,0,-0.003479143627,-0.4968694688,0.04631870605,-0.3623953252,-0.540516547,-0.3849301035,-0.4835031027,-0.1513433021
55,1869,224,36,2,8,2,0,-0.6713942773,-0.5718275219,-0.5821244649,-0.6240115288,-0.5365636377,-0.1903669729,-0.4963406974,-0.6084487547
305,4725,1512,2,610,23,67,0,0.05460043322,0.08891383468,0.2957874702,-0.7652012261,1.866805216,0.2265540213,0.3381029576,0.1464339127
48,2217,304,70,5,5,3,0,-0.6917221292,-0.4913170204,-0.5275957733,-0.4828218316,-0.5247049098,-0.2737511717,-0.4835031027,-0.570211641
224,3027,873,144,1,0,12,0,-0.180621853,-0.3039218878,-0.1397604541,-0.1755266083,-0.540516547,-0.4127248364,-0.3679647505,-0.2081013983
77,3441,367,161,5,7,16,0,-0.6075067428,-0.2081421533,-0.4846544286,-0.1049317597,-0.5247049098,-0.2181617058,-0.3166143717,-0.4334344416
159,5596,676,213,3,16,17,0,-0.3693804777,0.2904214403,-0.2740373572,0.1110054243,-0.5326107284,0.03199089069,-0.303776777,-0.1176654649
114,1716,585,2,811,8,22,0,-0.5000595256,-0.6072243803,-0.336063744,-0.7652012261,2.661339985,-0.1903669729,-0.2395888036,-0.4811158833
163,2883,436,2,517,7,48,0,-0.3577645624,-0.337236578,-0.4376234321,-0.7652012261,1.499184651,-0.2181617058,0.09418865843,-0.3775415242
375,2433,410,249,2,4,41,0,0.2578789522,-0.4413449851,-0.4553452569,0.2605003979,-0.5365636377,-0.3015459046,0.004325495584,-0.2129370966
334,3055,750,935,10,6,20,0,0.1388158196,-0.2974440314,-0.2235983175,3.109210171,-0.5049403633,-0.2459564388,-0.2652639929,-0.1274088431
201,2765,625,57,1,4,3,0,-0.2474133664,-0.3645361159,-0.3087993981,-0.5368061276,-0.540516547,-0.3015459046,-0.4835031027,-0.3069162935
318,2403,678,179,1,0,5,0,0.09235215817,-0.4482855455,-0.2726741399,-0.03018427289,-0.540516547,-0.4127248364,-0.4578279133,-0.2095358424
669,11172,2348,260,3,20,16,0,1.111648732,1.580440279,0.8656122977,0.3061794175,-0.5326107284,0.1431698225,-0.3166143717,1.185900436
304,7144,945,332,2,8,12,0,0.05169645438,0.6485543604,-0.09068463165,0.6051693646,-0.5365636377,-0.1903669729,-0.3679647505,0.2031887277
156,2031,243,409,2,41,12,0,-0.3780924143,-0.5343484953,-0.5691739006,0.9249225024,-0.5365636377,0.7268592143,-0.3679647505,-0.4938716034
194,1649,876,415,1,0,73,0,-0.2677412183,-0.6227249653,-0.1377156282,0.9498383313,-0.540516547,-0.4127248364,0.4151285257,-0.3427272706
101,2255,259,166,2,8,,0,-0.5378112506,-0.4825256438,-0.5582681623,-0.08416856889,-0.5365636377,-0.1903669729,-0.5220158868,-0.5262016856
78,1735,394,194,3,17,10,0,-0.604602764,-0.602828692,-0.4662509952,0.03210529941,-0.5326107284,0.05978562363,-0.3936399399,-0.5578941504
431,4631,976,4,434,38,23,0,0.4205017673,0.06716674522,-0.06955476365,-0.7568959498,1.171093179,0.6434750155,-0.2267512089,0.1393712496
168,1575,535,46,1,0,3,0,-0.3432446682,-0.6398450144,-0.3701441762,-0.5824851473,-0.540516547,-0.4127248364,-0.4835031027,-0.4510779529
51,1527,271,97,2,3,4,0,-0.6830101927,-0.6509499112,-0.5500888586,-0.3707006015,-0.5365636377,-0.3293406376,-0.470665508,-0.6280163208
112,3157,677,124,1,1,13,0,-0.5058674833,-0.2738461258,-0.2733557486,-0.2585793713,-0.540516547,-0.3849301035,-0.3551271558,-0.3510231192
234,1937,920,5,749,11,24,0,-0.1515820646,-0.5560955848,-0.1077248478,-0.7527433116,2.416259608,-0.106982774,-0.2139136142,-0.2718008324
71,1543,266,814,9,53,18,0,-0.6249306159,-0.6472482789,-0.5534969018,2.606740955,-0.5088932726,1.06039601,-0.2909391823,-0.6085585989
158,1680,200,1,227,3,22,0,-0.3722844566,-0.6155530528,-0.5984830724,-0.7693538642,0.3528409544,-0.3293406376,-0.2395888036,-0.5287735273
175,1982,819,95,1,1,10,0,-0.3229168163,-0.5456847441,-0.176567321,-0.3790058778,-0.540516547,-0.3849301035,-0.3936399399,-0.3483896271
154,2405,743,91,1,3,,0,-0.383900372,-0.4478228415,-0.228369578,-0.3956164304,-0.540516547,-0.3293406376,-0.5220158868,-0.3533642638
139,2078,747,347,1,22,2,0,-0.4274600546,-0.5234749506,-0.2256431434,0.6674589369,-0.540516547,0.1987592884,-0.4963406974,-0.3921927162
280,3638,1290,747,2,18,43,0,-0.01799903784,-0.1625658063,0.144470351,2.328514198,-0.5365636377,0.08758035658,0.03000068497,-0.01203149771
85,1656,103,1,683,7,10,0,-0.5842749121,-0.6211055012,-0.664599111,-0.7693538642,2.155367595,-0.2181617058,-0.3936399399,-0.6233265081
88,1833,418,70,2,3,,0,-0.5755629755,-0.5801561944,-0.4498923877,-0.4828218316,-0.5365636377,-0.3293406376,-0.5220158868,-0.5352038526
206,4558,1101,110,2,8,7,0,-0.2328934722,0.05027804808,0.01564631701,-0.3167163055,-0.5365636377,-0.1903669729,-0.4321527239,-0.05565636902
188,5182,451,278,2,16,14,0,-0.2851650913,0.1946417058,-0.4273993024,0.3809269043,-0.5365636377,0.03199089069,-0.3422895611,-0.172640896
79,1546,685,65,1,2,6,0,-0.6016987851,-0.6465542229,-0.2679028794,-0.5035850224,-0.540516547,-0.3571353705,-0.4449903186,-0.5053852958
491,4637,2757,299,2,4,,0,0.5947404979,0.06855485731,1.144390234,0.4681323055,-0.5365636377,-0.3015459046,-0.5220158868,0.6025618629
49,1632,374,4,1,0,1,0,-0.6888181504,-0.6266579496,-0.4798831681,-0.7568959498,-0.540516547,-0.4127248364,-0.5091782921,-0.5984530894
71,1599,180,48,6,3,8,0,-0.6249306159,-0.6342925661,-0.6121152453,-0.574179871,-0.5207520005,-0.3293406376,-0.4193151293,-0.6237794757
53,1718,317,165,8,3,,0,-0.677202235,-0.6067616762,-0.5187348609,-0.08832120704,-0.5128461819,-0.3293406376,-0.5220158868,-0.6008995907
177,2193,282,89,5,2,17,0,-0.3171088586,-0.4968694688,-0.5425911635,-0.4039217067,-0.5247049098,-0.3571353705,-0.303776777,-0.4521898303
324,3083,563,2,575,176,71,0,0.1097760312,-0.2909661749,-0.3510591342,-0.7652012261,1.72845339,4.479148162,0.3894533363,-0.177416426
121,1560,229,891,264,26,24,0,-0.4797316738,-0.6433152947,-0.5787164217,2.926494092,0.4990985985,0.3099382201,-0.2139136142,-0.5672544634
93,3049,566,15,1,0,3,0,-0.5610430813,-0.2988321435,-0.3490143082,-0.7112169301,-0.540516547,-0.4127248364,-0.4835031027,-0.4029631777
57,1733,276,89,3,9,2,0,-0.6655863197,-0.603291396,-0.5466808153,-0.4039217067,-0.5326107284,-0.1625722399,-0.4963406974,-0.605186177
51,1668,100,108,4,15,4,0,-0.6830101927,-0.618329277,-0.6666439369,-0.3250215818,-0.5286578191,0.004196157744,-0.470665508,-0.6559944689
93,2167,152,230,10,2,23,0,-0.5610430813,-0.5028846212,-0.6312002874,0.1816002729,-0.5049403633,-0.3571353705,-0.2267512089,-0.5650426633
522,3059,5212,89,87,0,5,0,0.684763842,-0.2965186233,2.817739458,-0.4039217067,-0.2005663473,-0.4127248364,-0.4578279133,1.068661559
359,7255,2047,361,2,8,44,0,0.2114152907,0.6742344341,0.6604480955,0.725595871,-0.5365636377,-0.1903669729,0.04283827966,0.5153659401
184,1833,553,4,159,7,209,0,-0.2967810067,-0.5801561944,-0.3578752206,-0.7568959498,0.08404312214,-0.2181617058,2.161041404,-0.4116041406
131,2316,279,4,119,4,22,0,-0.4506918853,-0.4684131709,-0.5446359894,-0.7568959498,-0.0740732498,-0.3015459046,-0.2395888036,-0.4879136819
444,3484,682,673,1,0,,0,0.4582534923,-0.1981940167,-0.2699477054,2.021218975,-0.540516547,-0.4127248364,-0.5220158868,-0.003296076583
114,1563,180,110,1,7,,0,-0.5000595256,-0.6426212386,-0.6121152453,-0.3167163055,-0.540516547,-0.2181617058,-0.5220158868,-0.5849320032
155,2416,278,14,757,33,73,0,-0.3809963931,-0.4452779693,-0.5453175981,-0.7153695682,2.447882883,0.5045013507,0.4151285257,-0.4571973202
48,1724,139,229,2,64,14,0,-0.6917221292,-0.6053735641,-0.6400611998,0.1774476348,-0.5365636377,1.366138072,-0.3422895611,-0.6457189644
120,1602,96,20,1,0,,0,-0.4826356526,-0.63359851,-0.6693703715,-0.6904537393,-0.540516547,-0.4127248364,-0.5220158868,-0.5952015114
67,1976,366,46,2,0,1,0,-0.6365465312,-0.5470728562,-0.4853360373,-0.5824851473,-0.5365636377,-0.4127248364,-0.5091782921,-0.5563184749
215,4595,1039,255,2,19,17,0,-0.2067576626,0.05883807265,-0.026613419,0.2854162268,-0.5365636377,0.1153750895,-0.303776777,-0.05817766964
67,1736,337,55,1,5,2,0,-0.6365465312,-0.6025973399,-0.505102688,-0.5451114039,-0.540516547,-0.2737511717,-0.4963406974,-0.5814155197
143,2020,522,4,262,201,87,0,-0.4158441392,-0.5368933675,-0.3790050886,-0.7568959498,0.4911927799,5.174016485,0.5948548514,-0.4439141984
218,4578,1153,401,1,107,1,0,-0.1980457261,0.05490508839,0.05108996657,0.8917013972,-0.540516547,2.561311589,-0.5091782921,-0.03068355703
75,2250,510,25,2,7,,0,-0.6133147005,-0.4836824039,-0.3871843924,-0.6696905485,-0.5365636377,-0.2181617058,-0.5220158868,-0.4947271656
126,1724,618,286,4,1,,0,-0.4652117795,-0.6053735641,-0.3135706587,0.4141480095,-0.5286578191,-0.3849301035,-0.5220158868,-0.4613853341
90,3118,410,92,3,11,4,0,-0.5697550179,-0.2828688544,-0.4553452569,-0.3914637923,-0.5326107284,-0.106982774,-0.470665508,-0.4359897097
152,5573,908,196,4,15,10,0,-0.3897083296,0.2851003439,-0.1159041515,0.04041057572,-0.5286578191,0.004196157744,-0.3936399399,-0.07350404575
309,7524,1550,270,3,15,26,0,0.06621634859,0.7364681263,0.3216885987,0.3477057991,-0.5326107284,0.004196157744,-0.1882384248,0.3747910246
184,3566,747,122,3,4,10,0,-0.2967810067,-0.1792231514,-0.2256431434,-0.2668846476,-0.5326107284,-0.3015459046,-0.3936399399,-0.2338824338
227,1832,691,25,5,0,1,0,-0.1719099165,-0.5803875464,-0.2638132276,-0.6696905485,-0.5247049098,-0.4127248364,-0.5091782921,-0.3387035635
108,3195,703,354,7,39,24,0,-0.5174833987,-0.2650547492,-0.2556339238,0.696527404,-0.5167990912,0.6712697484,-0.2139136142,-0.3460573572
585,4068,1430,373,6,12,24,0,0.867714509,-0.06308443957,0.2398955613,0.7754275289,-0.5207520005,-0.07918804109,-0.2139136142,0.3481752103
87,2111,409,71,1,0,,0,-0.5784669544,-0.5158403341,-0.4560268655,-0.4786691935,-0.540516547,-0.4127248364,-0.5220158868,-0.5167780513
266,3870,947,815,12,23,18,0,-0.05865474163,-0.1088921387,-0.08932141436,2.610893593,-0.4970345447,0.2265540213,-0.2909391823,-0.08562276488
253,1848,1112,6,1,0,,0,-0.09640646658,-0.5766859142,0.02314401211,-0.7485906735,-0.540516547,-0.4127248364,-0.5220158868,-0.2166494562
210,1945,1767,24,543,11,78,0,-0.2212775568,-0.5542447687,0.4695976748,-0.6738431867,1.601960293,-0.106982774,0.4793164992,-0.1019748836
69,2513,254,193,2,2,6,0,-0.6307385735,-0.4228368238,-0.5616762055,0.02795266126,-0.5365636377,-0.3571353705,-0.4449903186,-0.538417201
73,1667,395,428,14,7,2,0,-0.6191226582,-0.618560629,-0.4655693866,1.003822627,-0.4891287261,-0.2181617058,-0.4963406974,-0.5677508913
701,8704,1758,145,1,0,11,0,1.204576055,1.009463505,0.463463197,-0.1713739701,-0.540516547,-0.4127248364,-0.3808023452,0.8925009188
125,2031,370,2,784,18,36,0,-0.4681157584,-0.5343484953,-0.4826096027,-0.7652012261,2.554611434,0.08758035658,-0.05986247788,-0.4950246188
446,6133,1165,1,688,21,804,0,0.46406145,0.4146574726,0.05926927031,-0.7693538642,2.175132141,0.1709645554,9.799410246,0.312662731
135,1935,1794,534,8,21,,0,-0.43907597,-0.5565582888,0.4880011082,1.444002272,-0.5128461819,0.1709645554,-0.5220158868,-0.1692110502
56,2259,204,51,1,0,7,0,-0.6684902985,-0.4816002358,-0.5957566378,-0.5617219565,-0.540516547,-0.4127248364,-0.4321527239,-0.5819490574
178,1654,888,26,985,91,270,0,-0.3142048797,-0.6215682052,-0.1295363244,-0.6655379104,3.349146203,2.116595862,2.94413468,-0.3551031365
81,2391,396,181,5,8,14,0,-0.5958908274,-0.4510617697,-0.4648877779,-0.02187899659,-0.5247049098,-0.1903669729,-0.3422895611,-0.5039467917
32,1622,277,102,2,12,4,0,-0.7381857907,-0.6289714697,-0.5459992067,-0.3499374107,-0.5365636377,-0.07918804109,-0.470665508,-0.6377188224
111,1638,497,158,3,8,5,0,-0.5087714622,-0.6252698375,-0.3960453047,-0.1173896741,-0.5326107284,-0.1903669729,-0.4578279133,-0.5100288681
169,2921,1027,36,1,0,1,0,-0.3403406893,-0.3284452015,-0.03479272274,-0.6240115288,-0.540516547,-0.4127248364,-0.5091782921,-0.2345262045
627,4971,3065,772,1,1,2,0,0.9896816204,0.1458264305,1.354325696,2.432330152,-0.540516547,-0.3849301035,-0.4963406974,0.8299445824
369,4774,1866,543,1,2,4,0,0.2404550791,0.1002500834,0.5370769307,1.481376015,-0.540516547,-0.3571353705,-0.470665508,0.2925940311
123,3091,689,128,1,2,2,0,-0.4739237161,-0.2891153588,-0.2651764448,-0.2419688187,-0.540516547,-0.3571353705,-0.4963406974,-0.3427385066
235,2784,999,173,2,0,2,0,-0.1486780857,-0.3601404276,-0.05387776481,-0.05510010182,-0.5365636377,-0.4127248364,-0.4963406974,-0.187565426
667,6198,2614,1,486,5,35,0,1.105840774,0.4296953537,1.046920197,-0.7693538642,1.376644463,-0.2737511717,-0.07270007257,0.860818775
80,2130,207,88,2,6,2,0,-0.5987948063,-0.5114446458,-0.5937118119,-0.4080743449,-0.5365636377,-0.2459564388,-0.4963406974,-0.5679837546
64,2502,432,372,4,22,2,0,-0.6452584678,-0.425381696,-0.4403498667,0.7712748907,-0.5286578191,0.1987592884,-0.4963406974,-0.5036633435
93,2175,753,112,3,0,7,0,-0.5610430813,-0.5010338051,-0.2215534915,-0.3084110292,-0.5326107284,-0.4127248364,-0.4321527239,-0.4278767927
26,1540,176,44,1,0,1,0,-0.7556096638,-0.647942335,-0.6148416799,-0.5907904236,-0.540516547,-0.4127248364,-0.5091782921,-0.6727978929
79,2014,487,152,1,0,,0,-0.6016987851,-0.5382814796,-0.4028613912,-0.142305503,-0.540516547,-0.4127248364,-0.5220158868,-0.514280552
55,2181,382,49,1,1,1,0,-0.6713942773,-0.499645693,-0.4744302989,-0.5700272329,-0.540516547,-0.3849301035,-0.5091782921,-0.5484900898
143,3857,1076,116,1,0,8,0,-0.4158441392,-0.1118997149,-0.00139389912,-0.2918004766,-0.540516547,-0.4127248364,-0.4193151293,-0.1763792511
52,1712,281,81,1,10,,0,-0.6801062139,-0.6081497883,-0.5432727721,-0.4371428119,-0.540516547,-0.134777507,-0.5220158868,-0.6105095914
428,3512,1477,835,7,20,7,0,0.4117898308,-0.1917161602,0.2719311676,2.693946356,-0.5167990912,0.1431698225,-0.4321527239,0.1640016127
52,1699,293,67,1,7,3,0,-0.6801062139,-0.6111573645,-0.5350934684,-0.4952797461,-0.540516547,-0.2181617058,-0.4835031027,-0.6087856823
342,2903,750,7,1,0,,0,0.1620476504,-0.3326095377,-0.2235983175,-0.7444380353,-0.540516547,-0.4127248364,-0.5220158868,-0.1313867349
187,3239,967,90,3,6,,0,-0.2880690702,-0.2548752605,-0.07568924146,-0.3997690686,-0.5326107284,-0.2459564388,-0.5220158868,-0.2062111907
134,2068,557,7,1,0,4,0,-0.4419799488,-0.5257884708,-0.355148786,-0.7444380353,-0.540516547,-0.4127248364,-0.470665508,-0.4409724019
86,1770,355,10,2,0,4,0,-0.5813709332,-0.5947313714,-0.4928337324,-0.7319801208,-0.5365636377,-0.4127248364,-0.470665508,-0.5563120123
131,2500,502,44,1,2,,0,-0.4506918853,-0.4258444,-0.3926372615,-0.5907904236,-0.540516547,-0.3571353705,-0.5220158868,-0.423057849
79,1710,252,26,1,0,3,0,-0.6016987851,-0.6086124923,-0.5630394228,-0.6655379104,-0.540516547,-0.4127248364,-0.4835031027,-0.5911169001
204,3695,959,72,2,1,7,0,-0.2387014298,-0.1493787414,-0.08114211062,-0.4745165553,-0.5365636377,-0.3849301035,-0.4321527239,-0.1564074273
292,4454,1463,57,3,6,7,0,0.01684870827,0.02621743845,0.2623886466,-0.5368061276,-0.5326107284,-0.2459564388,-0.4321527239,0.1018182644
79,1700,290,23,1,1,3,0,-0.6016987851,-0.6109260125,-0.5371382943,-0.6779958248,-0.540516547,-0.3849301035,-0.4835031027,-0.583254364
79,1564,390,21,2,2,5,0,-0.6016987851,-0.6423898866,-0.4689774298,-0.6863011012,-0.5365636377,-0.3571353705,-0.4578279133,-0.5710220338
233,6642,1219,195,5,2,27,0,-0.1544860434,0.5324156486,0.09607613716,0.03625793756,-0.5247049098,-0.3571353705,-0.1754008301,0.1580019141
451,3101,1660,122,2,0,,0,0.4785813442,-0.2868018386,0.3966655497,-0.2668846476,-0.5365636377,-0.4127248364,-0.5220158868,0.1961483518
135,2893,1025,21,1,0,3,0,-0.43907597,-0.3349230579,-0.03615594003,-0.6863011012,-0.540516547,-0.4127248364,-0.4835031027,-0.270051656
104,3325,615,67,3,13,1,0,-0.5290993141,-0.2349789872,-0.3156154846,-0.4952797461,-0.5326107284,-0.05139330815,-0.5091782921,-0.3598979286
189,3239,838,188,2,15,1,0,-0.2822611125,-0.2548752605,-0.1636167567,0.007189470487,-0.5365636377,0.004196157744,-0.5091782921,-0.2335843766
78,2814,707,44,2,9,3,0,-0.604602764,-0.3531998671,-0.2529074892,-0.5907904236,-0.5365636377,-0.1625722399,-0.4835031027,-0.4035700401
71,3297,397,84,1,0,4,0,-0.6249306159,-0.2414568436,-0.4642061693,-0.4246848975,-0.540516547,-0.4127248364,-0.470665508,-0.4435312096
50,2104,292,18,1,0,3,0,-0.6859141715,-0.5174597982,-0.535775077,-0.6987590156,-0.540516547,-0.4127248364,-0.4835031027,-0.5797163489
288,2633,1501,317,7,3,25,0,0.0052327929,-0.3950745819,0.2882897751,0.5428797923,-0.5167990912,-0.3293406376,-0.2010760195,-0.03385067131
128,4275,730,64,2,6,7,0,-0.4594038219,-0.01519457234,-0.2372304904,-0.5077376605,-0.5365636377,-0.2459564388,-0.4321527239,-0.2372762949
147,2931,317,376,56,3,16,0,-0.4042282239,-0.3261316813,-0.5187348609,0.7878854433,-0.3231065356,-0.3293406376,-0.3166143717,-0.416364922
29,1590,188,36,1,0,1,0,-0.7468977272,-0.6363747342,-0.6066623761,-0.6240115288,-0.540516547,-0.4127248364,-0.5091782921,-0.6633116125
69,2247,455,20,1,0,,0,-0.6307385735,-0.48437646,-0.4246728678,-0.6904537393,-0.540516547,-0.4127248364,-0.5220158868,-0.5132626338
90,2761,637,76,2,0,5,0,-0.5697550179,-0.365461524,-0.3006200944,-0.4579060027,-0.5365636377,-0.4127248364,-0.4578279133,-0.4119455454
408,4534,2085,130,2,8,5,0,0.353710254,0.0447255997,0.686349224,-0.2336635424,-0.5365636377,-0.1903669729,-0.4578279133,0.3615950259
277,5605,1288,542,5,29,14,0,-0.02671097436,0.2925036084,0.1431071337,1.477223377,-0.5247049098,0.393322419,-0.3422895611,0.1362999226
124,2571,791,351,4,6,1,0,-0.4710197372,-0.4094184069,-0.195652363,0.6840694895,-0.5286578191,-0.2459564388,-0.5091782921,-0.3586968357
156,5132,1128,148,1,0,2,0,-0.3780924143,0.183074105,0.03404975043,-0.1589160557,-0.540516547,-0.4127248364,-0.4963406974,-0.05365618627
238,1845,1580,463,1,0,15,0,-0.1399661492,-0.5773799702,0.3421368581,1.149164963,-0.540516547,-0.4127248364,-0.3294519664,-0.1250697538
50,1898,336,74,1,15,5,0,-0.6859141715,-0.5651183134,-0.5057842966,-0.466211279,-0.540516547,0.004196157744,-0.4578279133,-0.5856055939
203,2576,622,511,2,42,,0,-0.2416054087,-0.4082616468,-0.3108442241,1.348491594,-0.5365636377,0.7546539472,-0.5220158868,-0.3202370932
385,2343,1260,104,2,0,1,0,0.2869187406,-0.4621666665,0.1240220916,-0.3416321344,-0.5365636377,-0.4127248364,-0.5091782921,-0.01707527809
221,2157,1032,2,133,7,40,0,-0.1893337895,-0.5051981414,-0.03138467951,-0.7652012261,-0.01873251962,-0.2181617058,-0.008512099108,-0.2419722035
38,1845,168,50,1,11,4,0,-0.7207619177,-0.5773799702,-0.620294549,-0.5658745947,-0.540516547,-0.106982774,-0.470665508,-0.6394788123
300,3497,675,5,790,3,151,0,0.04008053901,-0.1951864405,-0.2747189659,-0.7527433116,2.578328889,-0.3293406376,1.416460912,-0.1432749558
104,1938,714,50,1,0,9,0,-0.5290993141,-0.5558642328,-0.2481362287,-0.5658745947,-0.540516547,-0.4127248364,-0.4064775346,-0.4443665919
110,3092,479,48,1,0,,0,-0.511675441,-0.2888840068,-0.4083142604,-0.574179871,-0.540516547,-0.4127248364,-0.5220158868,-0.4029579027
